# 2016 12 15 14 25 14.36  11.8803  141.4615   12.00 -2.00  0.00  0.00  0.00          1
Y07        11.790   1.000   S
Y40        26.130   1.000   S
Y09         8.670   1.000   P
Y09        15.310   1.000   S
# 2017  2 15  2  0 27.49  12.1365  141.4418   12.10 -2.00  0.00  0.00  0.00        954
Y03         4.530   1.000   P
Y85         4.540   1.000   P
Y07         5.540   1.000   P
H26        43.300   1.000   S
# 2017  2 15  8 24 42.93  12.1258  141.5883    8.40 -2.00  0.00  0.00  0.00        955
Y03         5.090   1.000   P
Y03        15.890   1.000   S
Y85         6.080   1.000   P
Y07         6.130   1.000   P
Y09         5.560   1.000   P
Y06         6.110   1.000   P
Y40         6.080   1.000   P
H26         7.100   1.000   P
# 2017  2 15 14 27 16.30  11.9755  141.6415   13.70 -2.00  0.00  0.00  0.00        956
Y09         8.810   1.000   P
Y03         8.680   1.000   P
Y85        11.690   1.000   P
Y85        15.840   1.000   S
Y07         7.000   1.000   P
Y06         7.690   1.000   P
Y40         8.710   1.000   P
# 2017  2 15 17 54 24.32  11.8242  140.9680   10.20 -2.00  0.00  0.00  0.00        957
Y85        11.700   1.000   P
Y07        18.930   1.000   P
Y07        27.800   1.000   S
Y06        13.670   1.000   P
Y06        18.820   1.000   S
Y09        18.570   1.000   P
Y09        26.450   1.000   S
Y40        15.660   1.000   P
Y40        23.260   1.000   S
# 2017  2 15 22 59 22.34  12.9492  139.5832   10.00 -2.00  0.00  0.00  0.00        958
Y09        82.300   1.000   S
Y07        81.790   1.000   S
Y06        74.800   1.000   P
# 2017  2 15 23 54 23.11  11.9442  142.0077   10.00 -2.00  0.00  0.00  0.00        959
Y07         7.910   1.000   P
Y07         8.530   1.000   S
Y06         2.000   1.000   P
H26         2.870   1.000   P
H26         8.790   1.000   S
# 2017  2 16  0  3 35.62  11.9788  141.9068   24.90 -2.00  0.00  0.00  0.00        960
Y09         6.370   1.000   P
Y09        11.220   1.000   S
Y40        10.110   1.000   P
Y40        15.660   1.000   S
Y06         4.610   1.000   P
Y06         7.980   1.000   S
# 2017  2 16  2 29  5.89  12.2330  141.6855   14.50 -2.00  0.00  0.00  0.00        961
Y03        10.420   1.000   P
Y03        14.400   1.000   S
Y85         8.100   1.000   P
Y09         8.010   1.000   P
Y06         9.140   1.000   P
Y40         9.140   1.000   P
H26         9.420   1.000   P
# 2017  2 16  4 18 20.70  12.1822  141.7143   12.60 -2.00  0.00  0.00  0.00        962
Y03        11.400   1.000   P
Y03        18.160   1.000   S
Y06        14.070   1.000   S
Y40         7.200   1.000   P
H26         5.870   1.000   P
# 2017  2 16  9 21 18.59  11.9940  141.6733   56.60 -2.00  0.00  0.00  0.00        963
Y03        12.440   1.000   P
Y85        12.420   1.000   P
Y85        22.000   1.000   S
Y07        11.460   1.000   P
Y09        11.440   1.000   P
Y06        11.460   1.000   P
Y40        12.440   1.000   P
H26        11.940   1.000   P
# 2017  2 16  9 25 15.16  11.4212  140.5885   12.00 -2.00  0.00  0.00  0.00        964
Y09        28.830   1.000   P
Y85        37.610   1.000   S
Y07        26.850   1.000   P
Y06        28.830   1.000   P
Y40        26.830   1.000   P
H26        27.450   1.000   P
# 2017  2 16 11  1 19.71  11.6105  142.0335    7.20 -2.00  0.00  0.00  0.00        965
Y40         2.660   1.000   P
Y40         4.990   1.000   S
Y03        17.330   1.000   P
Y03        30.060   1.000   S
Y06         8.160   1.000   P
Y06        13.920   1.000   S
# 2017  2 16 11 10 36.44  12.0113  141.7403   11.00 -2.00  0.00  0.00  0.00        966
Y09         6.070   1.000   P
Y03         5.570   1.000   P
Y85        10.550   1.000   P
Y85        18.450   1.000   S
Y07         5.550   1.000   P
Y06         6.540   1.000   P
Y40         5.580   1.000   P
# 2017  2 16 12 55 33.27  11.5887  141.6395   11.80 -2.00  0.00  0.00  0.00        967
Y03        10.510   1.000   P
Y03        17.580   1.000   S
Y07         7.770   1.000   P
Y09         6.730   1.000   P
Y06        10.680   1.000   P
Y40         6.740   1.000   P
Y40         9.530   1.000   S
H26        11.940   1.000   P
# 2017  2 16 17  0  3.05  12.0373  141.7203    9.50 -2.00  0.00  0.00  0.00        968
Y03         8.700   1.000   P
Y07         5.250   1.000   P
Y07         9.390   1.000   S
Y06         7.290   1.000   P
Y06        12.650   1.000   S
Y09         4.560   1.000   P
Y09         7.850   1.000   S
# 2017  2 16 21 39  8.34  11.6023  141.6597    5.00 -2.00  0.00  0.00  0.00        969
Y03        11.640   1.000   P
Y03        21.260   1.000   S
Y09         7.670   1.000   P
Y07        12.870   1.000   P
Y06        12.660   1.000   P
Y40         7.670   1.000   P
# 2017  2 16 23  7 23.46  11.7532  141.5005   30.10 -2.00  0.00  0.00  0.00        970
Y03         7.540   1.000   P
Y85        12.370   1.000   P
Y07        11.500   1.000   P
Y09         6.540   1.000   P
Y06         6.540   1.000   P
Y40        10.420   1.000   P
Y40        13.170   1.000   S
H26         7.190   1.000   P
# 2017  2 17  3 31 59.37  11.4107  141.3082   10.00 -2.00  0.00  0.00  0.00        971
Y03        10.630   1.000   P
Y03        16.420   1.000   S
Y09        12.650   1.000   P
Y40        12.640   1.000   P
# 2017  2 17  4 58 12.87  11.7552  141.8948    5.70 -2.00  0.00  0.00  0.00        972
Y09         7.110   1.000   P
Y09        12.580   1.000   S
Y07        11.260   1.000   P
Y07        19.270   1.000   S
Y06        11.170   1.000   S
Y40         9.300   1.000   S
H26         5.160   1.000   P
# 2017  2 17  7 29 25.34  12.2120  141.1603   28.50 -2.00  0.00  0.00  0.00        973
Y03         7.660   1.000   P
Y03        13.320   1.000   S
Y07         6.710   1.000   P
Y09        12.570   1.000   P
Y09        22.340   1.000   S
Y85         5.820   1.000   P
# 2017  2 17  8 53 21.47  12.0883  141.5375   24.20 -2.00  0.00  0.00  0.00        974
Y09         9.610   1.000   P
Y03         7.540   1.000   P
Y03        13.190   1.000   S
Y85         9.580   1.000   P
Y07         6.510   1.000   P
Y06        10.530   1.000   P
Y40         9.820   1.000   P
# 2017  2 17  9 52 41.66  11.2495  141.1238   17.70 -2.00  0.00  0.00  0.00        975
Y85        20.310   1.000   P
Y09        17.510   1.000   P
Y07        38.960   1.000   S
Y06        30.140   1.000   S
Y40        17.340   1.000   P
H26        18.350   1.000   P
# 2017  2 17 10 18 44.11  11.8300  141.7247   27.10 -2.00  0.00  0.00  0.00        976
Y03         9.890   1.000   P
Y03        18.140   1.000   S
Y09         4.510   1.000   P
Y85        10.470   1.000   P
Y07         9.390   1.000   P
Y07        15.980   1.000   S
Y06         5.650   1.000   P
Y06         9.670   1.000   S
Y40         7.930   1.000   P
Y40         9.530   1.000   S
H26         9.900   1.000   P
# 2017  2 17 12 21 51.10  13.7648  141.3253   12.10 -2.00  0.00  0.00  0.00        977
Y40        38.540   1.000   P
Y03        60.500   1.000   S
Y09        38.800   1.000   P
Y06        37.090   1.000   P
Y07        53.120   1.000   S
# 2017  2 17 14 13 24.04  10.5603  140.1203    8.90 -2.00  0.00  0.00  0.00        978
Y03        43.960   1.000   P
Y07        43.990   1.000   P
Y06        43.980   1.000   P
Y40        41.970   1.000   P
H26        62.920   1.000   S
# 2017  2 17 14 48 56.12  11.3687  141.4032   18.10 -2.00  0.00  0.00  0.00        979
Y03        11.870   1.000   P
Y09        11.880   1.000   P
Y07        11.910   1.000   P
Y06        11.870   1.000   P
Y40        11.870   1.000   P
H26        15.600   1.000   P
H26        19.540   1.000   S
# 2017  2 17 16 47 58.61  12.0513  141.5037   45.40 -2.00  0.00  0.00  0.00        980
Y85         9.340   1.000   P
Y07        12.390   1.000   P
Y07        16.490   1.000   S
Y06        12.160   1.000   P
Y06        15.910   1.000   S
Y40        14.600   1.000   P
Y40        21.550   1.000   S
Y09        11.420   1.000   P
Y09        15.120   1.000   S
# 2017  2 17 19  2 28.45  13.0733  139.5830   10.00 -2.00  0.00  0.00  0.00        981
H26        44.540   1.000   P
Y03        65.060   1.000   S
Y09        44.640   1.000   P
Y06        44.590   1.000   P
Y07        45.600   1.000   P
# 2017  2 17 19 18 25.37  12.0060  141.5868   52.60 -2.00  0.00  0.00  0.00        982
Y03        11.120   1.000   P
Y85        10.640   1.000   P
Y85        14.850   1.000   S
Y07        10.580   1.000   P
Y09         8.600   1.000   P
Y06        11.670   1.000   P
Y40        11.640   1.000   P
H26        10.660   1.000   P
# 2017  2 17 21  4 16.24  11.9657  141.5608   12.40 -2.00  0.00  0.00  0.00        983
Y09         3.750   1.000   P
Y85         9.770   1.000   P
Y85        14.660   1.000   S
Y07         7.330   1.000   P
Y07         7.480   1.000   S
# 2017  2 17 22 36 33.23  11.7332  141.6758   10.00 -2.00  0.00  0.00  0.00        984
Y03         9.800   1.000   P
Y85        13.750   1.000   P
Y85        17.770   1.000   S
Y07        10.770   1.000   P
Y06         8.760   1.000   P
H26        10.100   1.000   P
# 2017  2 18  0 39 53.99  12.0673  141.6203   12.10 -2.00  0.00  0.00  0.00        985
Y03         6.050   1.000   P
Y85         8.030   1.000   P
Y07         6.870   1.000   P
Y07         7.040   1.000   S
# 2017  2 18  2 29 11.14  11.9095  141.5638   47.10 -2.00  0.00  0.00  0.00        986
Y03         9.370   1.000   P
Y07        10.770   1.000   P
Y07        18.080   1.000   S
Y06        11.350   1.000   P
Y06        18.890   1.000   S
Y09         8.190   1.000   P
Y09        13.870   1.000   S
Y40        12.080   1.000   P
Y40        21.230   1.000   S
# 2017  2 18  4 31 25.41  11.0338  141.2343   16.10 -2.00  0.00  0.00  0.00        987
H26        15.470   1.000   P
H26        22.110   1.000   S
Y40        17.590   1.000   P
Y03        17.620   1.000   P
Y09        18.600   1.000   P
Y85        17.890   1.000   P
Y06        16.620   1.000   P
Y07        18.610   1.000   P
# 2017  2 18  4 32 55.64  11.7445  141.4290   39.40 -2.00  0.00  0.00  0.00        988
Y85        12.350   1.000   P
Y09        10.380   1.000   P
Y07        13.470   1.000   P
Y06        12.810   1.000   P
Y40        12.310   1.000   P
H26        15.100   1.000   P
H26        21.990   1.000   S
# 2017  2 18 13 54 50.66  11.0373  140.8470    5.00 -2.00  0.00  0.00  0.00        989
Y85        27.170   1.000   P
Y03        23.310   1.000   P
Y06        23.330   1.000   P
H26        47.130   1.000   S
# 2017  2 18 14 36 25.77  11.8195  141.8830   10.00 -2.00  0.00  0.00  0.00        990
Y09         7.250   1.000   P
Y09         7.720   1.000   S
Y06         4.300   1.000   P
Y40         5.260   1.000   P
# 2017  2 18 16 16 36.13  11.5792  141.4325    7.30 -2.00  0.00  0.00  0.00        991
Y03         9.040   1.000   P
Y03        15.810   1.000   S
Y07        16.600   1.000   P
Y09         9.110   1.000   P
Y06        14.320   1.000   P
# 2017  2 18 17 43 46.91  11.1388  141.0068    6.30 -2.00  0.00  0.00  0.00        992
Y03        20.450   1.000   P
Y85        21.090   1.000   P
Y07        21.110   1.000   P
Y06        31.460   1.000   P
Y09        20.130   1.000   P
Y40        36.580   1.000   S
H26        20.900   1.000   P
# 2017  2 18 18  8 50.37  13.3140  140.7537   10.00 -2.00  0.00  0.00  0.00        993
Y03        29.600   1.000   P
Y85        39.890   1.000   S
Y09        29.620   1.000   P
Y07        29.620   1.000   P
Y40        27.640   1.000   P
H26        28.620   1.000   P
# 2017  2 18 18 47  1.49  11.8945  142.0477   10.00 -2.00  0.00  0.00  0.00        994
H26         6.540   1.000   P
Y40         6.530   1.000   P
Y40         7.620   1.000   S
Y06         1.550   1.000   P
Y06         1.920   1.000   S
# 2017  2 19  4  0 49.64  11.9247  141.4552   12.00 -2.00  0.00  0.00  0.00        995
Y03         4.830   1.000   P
Y85         9.390   1.000   P
Y85        14.800   1.000   S
Y07         5.390   1.000   P
Y09         5.390   1.000   P
# 2017  2 19  4 22 31.34  12.0240  141.4760   12.40 -2.00  0.00  0.00  0.00        996
Y03         5.660   1.000   P
Y85         2.650   1.000   P
Y85        12.130   1.000   S
Y07         7.690   1.000   P
Y06         5.730   1.000   P
Y09         5.660   1.000   P
Y40         6.710   1.000   P
# 2017  2 19  4 26 40.99  11.7337  141.3623   12.20 -2.00  0.00  0.00  0.00        997
Y85        10.070   1.000   P
Y09        10.000   1.000   P
Y09        13.010   1.000   S
Y40        12.840   1.000   P
Y40        19.310   1.000   S
Y06        13.390   1.000   P
Y06        19.640   1.000   S
H26         7.640   1.000   P
# 2017  2 19  5 39 31.35  11.5842  141.5655   13.50 -2.00  0.00  0.00  0.00        998
Y85         5.660   1.000   P
Y09         6.620   1.000   P
Y06        13.520   1.000   P
Y06        20.030   1.000   S
Y40         7.650   1.000   P
Y40        10.270   1.000   S
# 2017  2 19 10  6 49.64  11.8148  141.4645   10.00 -2.00  0.00  0.00  0.00        999
Y85         9.350   1.000   P
Y85        19.200   1.000   S
Y06        11.370   1.000   P
Y40        11.400   1.000   P
# 2017  2 19 10 12 24.63  11.2545  141.4268   16.80 -2.00  0.00  0.00  0.00       1000
Y03        14.370   1.000   P
Y03        20.360   1.000   S
Y07        13.360   1.000   P
Y40        12.420   1.000   P
H26        13.320   1.000   P
# 2017  2 19 12 46 29.02  11.7692  141.6795   13.90 -2.00  0.00  0.00  0.00       1001
Y03         9.980   1.000   P
Y03        15.970   1.000   S
Y09         8.040   1.000   P
Y07         8.020   1.000   P
Y06         8.040   1.000   P
Y40         7.060   1.000   P
# 2017  2 19 13 55 53.27  12.2672  141.3713   10.00 -2.00  0.00  0.00  0.00       1002
Y03         5.780   1.000   P
Y03        12.040   1.000   S
Y85         1.770   1.000   P
Y40         1.800   1.000   P
# 2017  2 19 16 24 58.76  11.6172  141.8695   10.00 -2.00  0.00  0.00  0.00       1003
Y85         4.240   1.000   P
Y85         7.930   1.000   S
Y07         3.150   1.000   P
Y06         3.150   1.000   P
Y40         2.250   1.000   P
# 2017  2 19 20  5 12.45  11.3670  141.2217    5.00 -2.00  0.00  0.00  0.00       1004
Y03        15.540   1.000   P
Y85        17.560   1.000   P
Y07        18.550   1.000   P
Y06        20.550   1.000   P
Y40        37.860   1.000   S
H26        19.570   1.000   P
Y09        26.650   1.000   S
# 2017  2 19 20 24 18.02  12.0573  141.5528   10.00 -2.00  0.00  0.00  0.00       1005
Y03         7.360   1.000   P
Y07         6.240   1.000   P
Y09         7.020   1.000   P
Y40        10.000   1.000   P
Y40        22.060   1.000   S
# 2017  2 19 23 13 11.93  11.4358  140.1062   10.00 -2.00  0.00  0.00  0.00       1006
Y03        41.650   1.000   S
Y06        37.110   1.000   P
Y40        37.100   1.000   P
H26        37.130   1.000   P
# 2017  2 20  0  2 46.45  12.0667  141.9183   28.30 -2.00  0.00  0.00  0.00       1007
Y85         8.580   1.000   P
Y07         6.570   1.000   P
Y07        11.500   1.000   S
Y09         7.540   1.000   P
Y06         5.530   1.000   P
H26         7.540   1.000   P
# 2017  2 20  1 36 34.76  12.0160  142.0968   17.40 -2.00  0.00  0.00  0.00       1008
Y03         9.230   1.000   P
Y09         8.270   1.000   P
Y07         7.240   1.000   P
Y07         8.770   1.000   S
Y40         5.260   1.000   P
# 2017  2 20  2 22 25.97  12.3328  141.6477   37.60 -2.00  0.00  0.00  0.00       1009
Y03        12.420   1.000   P
Y03        21.710   1.000   S
Y06        11.930   1.000   P
Y06        21.040   1.000   S
Y07         6.690   1.000   P
Y07        11.580   1.000   S
# 2017  2 20  3 26 22.81  11.2560  141.5600   13.20 -2.00  0.00  0.00  0.00       1010
Y03        14.150   1.000   P
Y85        14.200   1.000   P
Y07        13.230   1.000   P
Y09        13.210   1.000   P
Y40        14.450   1.000   P
H26        13.180   1.000   P
H26        20.480   1.000   S
# 2017  2 20  3 57 48.13  11.1090  141.4945    5.00 -2.00  0.00  0.00  0.00       1011
Y03        18.770   1.000   P
Y07        20.930   1.000   P
Y06        20.950   1.000   P
H26        22.870   1.000   S
# 2017  2 20  4  0  3.24  11.9275  141.9140   60.40 -2.00  0.00  0.00  0.00       1012
Y09        10.770   1.000   P
Y03        11.870   1.000   P
Y85        11.820   1.000   P
Y07        11.810   1.000   P
Y06        17.390   1.000   S
Y40        11.810   1.000   P
H26        15.730   1.000   P
H26        22.300   1.000   S
# 2017  2 20  9 22 48.39  11.3013  141.4653   10.00 -2.00  0.00  0.00  0.00       1013
H26        13.290   1.000   P
Y40        10.630   1.000   P
Y07        37.270   1.000   S
# 2017  2 20  9 30 34.55  11.9200  141.7143   16.80 -2.00  0.00  0.00  0.00       1014
Y09         3.440   1.000   P
Y07         5.830   1.000   P
Y07         6.960   1.000   S
Y06         6.160   1.000   P
Y40         3.470   1.000   P
# 2017  2 20  9 37 36.09  11.7892  141.4320    5.70 -2.00  0.00  0.00  0.00       1015
Y03         6.310   1.000   P
Y03        10.890   1.000   S
Y07         7.600   1.000   P
Y07        13.100   1.000   S
Y06        11.570   1.000   P
Y06        21.370   1.000   S
Y09         7.370   1.000   P
Y09        12.820   1.000   S
Y40        21.820   1.000   S
# 2017  2 20  9 42 25.01  11.6820  141.7002   10.40 -2.00  0.00  0.00  0.00       1016
Y03        10.810   1.000   P
Y03        18.460   1.000   S
Y09         6.520   1.000   P
Y09        11.510   1.000   S
Y07        12.100   1.000   P
Y07        19.960   1.000   S
Y06         8.990   1.000   P
Y06        15.490   1.000   S
Y40         6.000   1.000   P
Y40        11.110   1.000   S
# 2017  2 20  9 58 22.99  11.2870  141.6445   14.10 -2.00  0.00  0.00  0.00       1017
Y03        14.340   1.000   P
Y85        15.040   1.000   P
Y07        13.090   1.000   P
Y06        15.010   1.000   P
H26        13.010   1.000   P
H26        19.080   1.000   S
Y09        15.030   1.000   P
# 2017  2 20 12 40 11.55  11.8173  141.7142   10.00 -2.00  0.00  0.00  0.00       1018
Y03        12.360   1.000   P
Y03        17.040   1.000   S
Y85         9.520   1.000   P
Y06         8.440   1.000   P
Y40         6.470   1.000   P
# 2017  2 20 13  0 31.77  11.9912  141.5850   16.50 -2.00  0.00  0.00  0.00       1019
Y85         8.210   1.000   P
Y85        10.650   1.000   S
Y09         4.060   1.000   P
Y40         6.180   1.000   P
# 2017  2 20 13 36 11.62  11.9003  141.7045   31.10 -2.00  0.00  0.00  0.00       1020
Y09         7.420   1.000   P
Y03        10.380   1.000   P
Y03        17.380   1.000   S
Y07         7.410   1.000   P
Y06         8.400   1.000   P
Y40         8.400   1.000   P
# 2017  2 20 15 56  8.11  12.3493  141.7992   12.70 -2.00  0.00  0.00  0.00       1021
Y03        13.840   1.000   P
Y03        14.050   1.000   S
Y85         9.880   1.000   P
Y06         9.880   1.000   P
Y40        15.190   1.000   P
# 2017  2 20 18  4 18.73  12.0563  141.5487   10.00 -2.00  0.00  0.00  0.00       1022
Y03         7.290   1.000   P
Y85         7.580   1.000   P
Y07         6.440   1.000   P
Y06        10.260   1.000   P
Y06        13.470   1.000   S
# 2017  2 20 19 57 43.80  12.0667  141.8575   10.30 -2.00  0.00  0.00  0.00       1023
Y40         6.190   1.000   P
Y06         5.210   1.000   P
Y09         6.220   1.000   P
Y03         6.190   1.000   P
Y85        21.010   1.000   S
Y07         5.200   1.000   P
# 2017  2 20 20  7 27.35  12.0043  141.7697    5.00 -2.00  0.00  0.00  0.00       1024
Y03         8.640   1.000   P
Y85        11.650   1.000   P
Y85        22.750   1.000   S
Y09         8.110   1.000   P
Y07         5.980   1.000   P
Y06         8.650   1.000   P
Y40         8.670   1.000   P
H26         8.660   1.000   P
# 2017  2 20 20 27 49.43  11.9300  141.9348   16.30 -2.00  0.00  0.00  0.00       1025
H26         4.560   1.000   P
Y40         5.630   1.000   P
Y09         5.600   1.000   P
Y06         3.570   1.000   P
Y06         4.170   1.000   S
Y07         5.680   1.000   P
# 2017  2 20 23 15 47.04  11.7727  141.8555   43.00 -2.00  0.00  0.00  0.00       1026
Y09         8.020   1.000   P
Y03        13.580   1.000   P
Y03        19.130   1.000   S
Y07         7.970   1.000   P
Y06         8.220   1.000   P
Y40         8.030   1.000   P
# 2017  2 21  3 38 15.79  11.1912  141.3205    9.80 -2.00  0.00  0.00  0.00       1027
Y03        15.250   1.000   P
Y85        19.140   1.000   P
Y85        31.010   1.000   S
Y09        15.270   1.000   P
Y07        15.480   1.000   P
Y40        15.220   1.000   P
H26        15.220   1.000   P
# 2017  2 21  6  2  6.31  11.6443  141.7903   10.60 -2.00  0.00  0.00  0.00       1028
Y40         4.350   1.000   P
Y40         7.940   1.000   S
Y07        11.690   1.000   P
Y07        21.600   1.000   S
Y06         8.360   1.000   P
Y06        14.250   1.000   S
# 2017  2 21  6 59 57.20  11.6832  141.8817    9.90 -2.00  0.00  0.00  0.00       1029
Y85        10.050   1.000   P
Y07        12.360   1.000   P
Y07        20.860   1.000   S
Y09         6.780   1.000   P
Y06         6.830   1.000   P
Y06        10.500   1.000   S
# 2017  2 21 10 22 58.94  13.2337  142.4893   10.10 -2.00  0.00  0.00  0.00       1030
Y03        33.220   1.000   P
Y09        31.540   1.000   P
Y07        42.060   1.000   S
Y06        32.100   1.000   P
Y40        32.400   1.000   P
# 2017  2 21 14  2 48.67  12.0907  141.6227   11.20 -2.00  0.00  0.00  0.00       1031
Y09         5.340   1.000   P
Y03         5.340   1.000   P
Y85         5.320   1.000   P
Y85        13.950   1.000   S
Y07         4.930   1.000   P
Y07         8.620   1.000   S
Y06         7.330   1.000   P
# 2017  2 21 17 46 47.06  11.8003  141.6293   10.00 -2.00  0.00  0.00  0.00       1032
Y03         8.950   1.000   P
Y85         9.940   1.000   P
Y85        14.530   1.000   S
Y09         8.910   1.000   P
Y07         8.970   1.000   P
Y06        10.000   1.000   P
Y40         7.950   1.000   P
# 2017  2 21 18 34 28.09  11.8905  141.7015   10.00 -2.00  0.00  0.00  0.00       1033
Y07         7.050   1.000   P
Y07         7.290   1.000   S
Y09         1.900   1.000   P
H26         3.820   1.000   P
# 2017  2 21 18 54 42.40  11.8675  141.4663   10.00 -2.00  0.00  0.00  0.00       1034
Y03         5.540   1.000   P
Y85         7.580   1.000   P
Y85        17.250   1.000   S
Y09         5.590   1.000   P
Y40         5.640   1.000   P
# 2017  2 22  2 34 55.81  11.3727  140.5772   10.00 -2.00  0.00  0.00  0.00       1035
H26        36.180   1.000   P
Y07        35.250   1.000   P
Y40        53.950   1.000   S
# 2017  2 22  3 34 10.02  11.8897  141.6675   10.10 -2.00  0.00  0.00  0.00       1036
Y03         8.990   1.000   P
Y85         9.070   1.000   P
Y07         7.990   1.000   P
Y09         7.970   1.000   P
Y06         8.000   1.000   P
Y40         8.990   1.000   P
H26         7.990   1.000   P
H26        13.060   1.000   S
# 2017  2 22  4 33 37.18  11.3853  141.3358   10.00 -2.00  0.00  0.00  0.00       1037
Y85        13.410   1.000   P
Y40        12.810   1.000   P
H26        18.360   1.000   P
H26        20.890   1.000   S
# 2017  2 22  4 57 29.20  12.0577  141.4992    5.00 -2.00  0.00  0.00  0.00       1038
Y03         6.820   1.000   P
Y85         5.840   1.000   P
Y85        14.990   1.000   S
Y07         7.310   1.000   P
Y09         7.840   1.000   P
# 2017  2 22  6 42 51.86  13.2190  141.4633   10.30 -2.00  0.00  0.00  0.00       1039
Y03        30.090   1.000   P
Y03        40.800   1.000   S
Y09        49.260   1.000   S
Y07        52.470   1.000   S
Y06        27.180   1.000   P
Y40        27.150   1.000   P
H26        26.130   1.000   P
# 2017  2 22  7 31 25.37  11.8403  141.6620    9.40 -2.00  0.00  0.00  0.00       1040
H26        11.690   1.000   P
Y03         8.690   1.000   P
Y03        16.100   1.000   S
Y40         8.600   1.000   P
Y06         8.650   1.000   P
Y06        14.230   1.000   S
# 2017  2 22  9 51 30.45  12.2392  141.3980   12.70 -2.00  0.00  0.00  0.00       1041
Y03         7.500   1.000   P
Y85         3.600   1.000   P
Y85         4.940   1.000   S
Y07         7.540   1.000   P
Y06         7.540   1.000   P
Y40         7.570   1.000   P
Y09         7.540   1.000   P
# 2017  2 22 10 56 34.06  11.9778  141.3745   10.00 -2.00  0.00  0.00  0.00       1042
Y85         5.930   1.000   P
Y07         9.090   1.000   P
Y40         9.340   1.000   P
Y40        11.720   1.000   S
Y09         8.970   1.000   P
# 2017  2 22 10 57 59.77  11.5850  141.6248   20.60 -2.00  0.00  0.00  0.00       1043
Y03         8.140   1.000   P
Y09         6.780   1.000   P
Y06         6.700   1.000   P
Y40         6.950   1.000   P
Y40         9.450   1.000   S
H26         7.270   1.000   P
# 2017  2 22 12  1 38.28  12.0455  141.5298   55.60 -2.00  0.00  0.00  0.00       1044
Y09         9.750   1.000   P
Y03        10.730   1.000   P
Y85        10.720   1.000   P
Y85        19.070   1.000   S
Y07        10.700   1.000   P
Y06         9.710   1.000   P
H26        11.690   1.000   P
# 2017  2 22 13 23 38.31  14.3852  141.4397   10.00 -2.00  0.00  0.00  0.00       1045
H26        47.680   1.000   P
Y03        44.900   1.000   P
Y40        44.680   1.000   P
Y09        49.680   1.000   P
Y07        71.060   1.000   S
Y06        44.680   1.000   P
# 2017  2 22 13 24  1.55  11.2288  140.7918    9.70 -2.00  0.00  0.00  0.00       1046
Y85        23.460   1.000   P
Y07        26.450   1.000   P
Y40        40.740   1.000   S
H26        24.440   1.000   P
# 2017  2 22 16 33 16.70  11.5555  141.4940   12.60 -2.00  0.00  0.00  0.00       1047
Y03         9.290   1.000   P
Y85        14.160   1.000   P
Y85        26.310   1.000   S
Y09         8.280   1.000   P
Y06        11.850   1.000   P
Y40         9.330   1.000   P
# 2017  2 22 19 30 19.58  12.0675  141.5863   58.10 -2.00  0.00  0.00  0.00       1048
Y03        11.400   1.000   P
Y03        20.160   1.000   S
Y85        11.490   1.000   P
Y07        10.420   1.000   P
Y06        12.390   1.000   P
Y06        21.940   1.000   S
Y40        11.430   1.000   P
Y09        10.460   1.000   P
# 2017  2 23  0  0  2.00  12.2983  141.3170   10.00 -2.00  0.00  0.00  0.00       1049
Y03         4.010   1.000   P
Y85         2.000   1.000   P
Y85         9.880   1.000   S
H26         4.650   1.000   P
H26        11.520   1.000   S
# 2017  2 23  5 28 17.78  12.1082  141.4763    8.60 -2.00  0.00  0.00  0.00       1050
Y03         6.950   1.000   P
Y03        12.140   1.000   S
Y07         7.260   1.000   P
Y09         7.280   1.000   P
Y40         7.260   1.000   P
H26         8.610   1.000   P
# 2017  2 23  6 59 17.39  11.8472  141.6392   20.20 -2.00  0.00  0.00  0.00       1051
Y03         8.600   1.000   P
Y85        11.130   1.000   P
Y85        12.280   1.000   S
Y09         5.380   1.000   P
Y09         5.880   1.000   S
Y06         8.570   1.000   P
Y40         8.630   1.000   P
H26         9.160   1.000   P
# 2017  2 23  7 46 50.92  11.8795  141.5200    5.00 -2.00  0.00  0.00  0.00       1052
Y03         7.060   1.000   P
Y03        13.030   1.000   S
Y07        10.110   1.000   P
Y07        17.860   1.000   S
Y09        10.110   1.000   P
Y06        11.080   1.000   P
Y40        10.110   1.000   P
H26        10.410   1.000   P
# 2017  2 23  8 14 56.11  12.1682  141.7383   10.00 -2.00  0.00  0.00  0.00       1053
Y03         5.160   1.000   P
Y07         1.710   1.000   P
Y07         1.920   1.000   S
H26         6.470   1.000   P
# 2017  2 23 12 10  4.54  11.8803  141.6343   10.00 -2.00  0.00  0.00  0.00       1054
Y03         9.410   1.000   P
Y85         9.460   1.000   P
Y85        11.550   1.000   S
Y09         9.480   1.000   P
Y06         9.480   1.000   P
Y40         8.490   1.000   P
H26        10.010   1.000   P
# 2017  2 23 12 17 48.01  12.2390  141.4405   17.70 -2.00  0.00  0.00  0.00       1055
Y03         7.980   1.000   P
Y85         3.980   1.000   P
Y07         6.990   1.000   P
Y06        19.270   1.000   S
Y09         3.930   1.000   P
H26         8.550   1.000   P
# 2017  2 23 12 48 35.34  12.0620  141.5357    7.50 -2.00  0.00  0.00  0.00       1056
Y09         8.650   1.000   P
Y03         7.670   1.000   P
Y85         6.740   1.000   P
Y85        13.360   1.000   S
Y07         6.690   1.000   P
